"","Length","Plant","Treatment","Germination","Lemur","GerminationDate","Date","Weight","Type","Time"
"1902",1.58719230348678,"Solanum lycopersicum","Gut-passed",1,"V. rubra",2023-02-15,2023-02-09,8.17188200612782,"Captive",6
"1903",1.3787660946991,"Solanum lycopersicum","Gut-passed",1,"V. rubra",2023-02-15,2023-02-09,8.17188200612782,"Captive",6
"1904",1.18172719537862,"Solanum lycopersicum","Gut-passed",1,"V. rubra",2023-02-15,2023-02-09,8.17188200612782,"Captive",6
"1905",1.24703229378638,"Solanum lycopersicum","Gut-passed",1,"V. rubra",2023-02-15,2023-02-09,8.17188200612782,"Captive",6
"1906",0.810930216216329,"Actinidia deliciosa","Gut-passed",1,"V. rubra",2023-02-22,2023-02-09,8.17188200612782,"Captive",13
"1907",1.33500106673234,"Solanum lycopersicum","Gut-passed",1,"V. rubra",2023-02-17,2023-02-09,8.17188200612782,"Captive",8
"1908",2.00148000021012,"Malus pumila","Gut-passed",1,"V. rubra",2023-02-15,2023-02-09,8.17188200612782,"Captive",6
"1909",1.46787434811231,"Solanum lycopersicum","Gut-passed",1,"V. rubra",2023-02-15,2023-02-09,8.17188200612782,"Captive",6
"1910",1.45628673293993,"Solanum lycopersicum","Gut-passed",1,"V. rubra",2023-02-15,2023-02-09,8.17188200612782,"Captive",6
"1911",1.44220199305819,"Solanum lycopersicum","Gut-passed",1,"V. rubra",2023-02-15,2023-02-09,8.17188200612782,"Captive",6
"1912",1.42069578783722,"Solanum lycopersicum","Gut-passed",1,"V. rubra",2023-02-15,2023-02-09,8.17188200612782,"Captive",6
"1913",1.20896034583698,"Solanum lycopersicum","Gut-passed",1,"V. rubra",2023-02-15,2023-02-09,8.17188200612782,"Captive",6
"1914",1.3609765531356,"Solanum lycopersicum","Gut-passed",1,"V. rubra",2023-02-15,2023-02-09,8.17188200612782,"Captive",6
"1915",1.19694818938897,"Solanum lycopersicum","Gut-passed",1,"V. rubra",2023-02-15,2023-02-09,8.17188200612782,"Captive",6
"1916",1.03673688495002,"Solanum lycopersicum","Gut-passed",1,"V. rubra",2023-02-15,2023-02-09,8.17188200612782,"Captive",6
"1917",1.24415459395877,"Solanum lycopersicum","Gut-passed",1,"V. rubra",2023-02-15,2023-02-09,8.17188200612782,"Captive",6
"1918",1.27256559579155,"Solanum lycopersicum","Gut-passed",1,"V. rubra",2023-02-15,2023-02-09,8.17188200612782,"Captive",6
"1919",1.37624402526639,"Solanum lycopersicum","Gut-passed",1,"V. rubra",2023-02-15,2023-02-09,8.17188200612782,"Captive",6
"1920",1.29198368164865,"Solanum lycopersicum","Gut-passed",1,"E. flavifrons",2023-03-01,2023-02-22,7.69621263934641,"Captive",7
"1921",2.28340227357727,"Cucumis melo var. cantalupensis","Gut-passed, Washed",1,"E. coronatus",2023-03-10,2023-02-09,7.46164039220858,"Captive",29
"1922",2.26072088889535,"Cucumis melo var. cantalupensis","Gut-passed, Washed",1,"E. coronatus",2023-03-08,2023-02-09,7.46164039220858,"Captive",27
"1923",2.12345842709661,"Cucumis melo var. cantalupensis","Gut-passed, Washed",1,"E. coronatus",2023-03-01,2023-02-09,7.46164039220858,"Captive",20
"1924",2.28033948404673,"Cucumis melo var. cantalupensis","Gut-passed, Washed",1,"E. coronatus",2023-02-24,2023-02-09,7.46164039220858,"Captive",15
"1925",2.16905370036952,"Cucumis melo var. cantalupensis","Gut-passed, Washed",1,"E. coronatus",2023-02-22,2023-02-09,7.46164039220858,"Captive",13
"1926",1.98375629154543,"Cucumis melo var. cantalupensis","Gut-passed, Washed",1,"E. coronatus",2023-02-15,2023-02-09,7.46164039220858,"Captive",6
"1927",2.30657711426358,"Cucumis melo var. cantalupensis","Gut-passed, Washed",1,"E. coronatus",2023-02-15,2023-02-09,7.46164039220858,"Captive",6
"1928",1.1314021114911,"Solanum lycopersicum","Gut-passed, Washed",1,"E. coronatus",2023-02-22,2023-02-09,7.46164039220858,"Captive",13
"1929",1.30291275218084,"Solanum lycopersicum","Gut-passed, Washed",1,"E. coronatus",2023-02-22,2023-02-09,7.46164039220858,"Captive",13
"1930",2.33988087773774,"Cucumis melo var. cantalupensis","Gut-passed, Washed",1,"E. coronatus",2023-02-22,2023-02-09,7.46164039220858,"Captive",13
"1931",2.24389609664537,"Cucumis melo var. cantalupensis","Gut-passed, Washed",1,"E. coronatus",2023-02-15,2023-02-09,7.46164039220858,"Captive",6
"1932",2.27521389619791,"Cucumis melo var. cantalupensis","Gut-passed, Washed",1,"E. coronatus",2023-02-15,2023-02-09,7.46164039220858,"Captive",6
"1933",2.22570404865809,"Cucumis melo var. cantalupensis","Gut-passed, Washed",1,"E. coronatus",2023-02-15,2023-02-09,7.46164039220858,"Captive",6
"1934",2.19944433407453,"Cucumis melo var. cantalupensis","Gut-passed, Washed",1,"E. coronatus",2023-02-15,2023-02-09,7.46164039220858,"Captive",6
"1935",2.22462355152433,"Cucumis melo var. cantalupensis","Gut-passed, Washed",1,"E. coronatus",2023-02-15,2023-02-09,7.46164039220858,"Captive",6
"1936",2.22028985026722,"Cucumis melo var. cantalupensis","Gut-passed",1,"E. coronatus",2023-03-08,2023-02-09,7.49554194388426,"Captive",27
"1937",2.25023861262184,"Cucumis melo var. cantalupensis","Gut-passed",1,"E. coronatus",2023-03-08,2023-02-09,7.49554194388426,"Captive",27
"1938",2.26592110862245,"Cucumis melo var. cantalupensis","Gut-passed",1,"E. coronatus",2023-03-01,2023-02-09,7.49554194388426,"Captive",20
"1939",2.22786154679811,"Cucumis melo var. cantalupensis","Gut-passed",1,"E. coronatus",2023-03-01,2023-02-09,7.49554194388426,"Captive",20
"1940",2.29857707159651,"Cucumis melo var. cantalupensis","Gut-passed",1,"E. coronatus",2023-02-22,2023-02-09,7.49554194388426,"Captive",13
"1941",2.31055326264322,"Cucumis melo var. cantalupensis","Gut-passed",1,"E. coronatus",2023-02-22,2023-02-09,7.49554194388426,"Captive",13
"1942",1.57691472072854,"Capsicum annuum","Gut-passed, Washed",1,"E. flavifrons",2023-03-01,2023-02-22,7.69621263934641,"Captive",7
"1943",1.53901544813755,"Capsicum annuum","Gut-passed, Washed",1,"E. flavifrons",2023-03-01,2023-02-22,7.69621263934641,"Captive",7
"1944",1.41342302850814,"Capsicum annuum","Gut-passed, Washed",1,"E. flavifrons",2023-03-01,2023-02-22,7.69621263934641,"Captive",7
"1945",1.58514521986506,"Capsicum annuum","Gut-passed, Washed",1,"E. flavifrons",2023-03-01,2023-02-22,7.69621263934641,"Captive",7
"1946",1.56234630490025,"Capsicum annuum","Gut-passed, Washed",1,"E. flavifrons",2023-03-01,2023-02-22,7.69621263934641,"Captive",7
"1947",1.4747630091075,"Capsicum annuum","Gut-passed, Washed",1,"E. flavifrons",2023-03-01,2023-02-22,7.69621263934641,"Captive",7
"1948",1.50629715351459,"Capsicum annuum","Gut-passed, Washed",1,"E. flavifrons",2023-03-01,2023-02-22,7.69621263934641,"Captive",7
"1949",1.53471436623816,"Capsicum annuum","Gut-passed, Washed",1,"E. flavifrons",2023-03-01,2023-02-22,7.69621263934641,"Captive",7
"1950",1.55603713570699,"Capsicum annuum","Gut-passed, Washed",1,"E. flavifrons",2023-03-01,2023-02-22,7.69621263934641,"Captive",7
"1951",1.6094379124341,"Capsicum annuum","Gut-passed, Washed",1,"E. flavifrons",2023-03-01,2023-02-22,7.69621263934641,"Captive",7
"1952",1.53255686809814,"Capsicum annuum","Gut-passed, Washed",1,"E. flavifrons",2023-03-01,2023-02-22,7.69621263934641,"Captive",7
"1953",1.51951320490611,"Capsicum annuum","Gut-passed, Washed",1,"E. flavifrons",2023-03-01,2023-02-22,7.69621263934641,"Captive",7
"1954",2.25444471766611,"Malus pumila","Gut-passed",1,"E. flavifrons",2023-03-03,2023-02-22,7.69621263934641,"Captive",9
"1955",1.41827740697294,"Capsicum annuum","Gut-passed",1,"E. flavifrons",2023-03-01,2023-02-22,7.69621263934641,"Captive",7
"1956",1.47247205736094,"Capsicum annuum","Gut-passed",1,"E. flavifrons",2023-03-01,2023-02-22,7.69621263934641,"Captive",7
"1957",2.60120710548416,"Cucurbita moschata","Gut-passed, Washed",1,"V. rubra",2023-03-03,2023-02-23,7.99294454731811,"Captive",8
"1958",2.59600069729359,"Cucurbita moschata","Gut-passed, Washed",1,"V. rubra",2023-03-01,2023-02-23,7.99294454731811,"Captive",6
"1959",2.50061594349318,"Cucurbita moschata","Gut-passed, Washed",1,"V. rubra",2023-03-03,2023-02-23,7.99294454731811,"Captive",8
"1960",2.59674613154354,"Cucurbita moschata","Gut-passed, Washed",1,"V. rubra",2023-03-01,2023-02-23,7.99294454731811,"Captive",6
"1961",2.40423874672055,"Cucurbita moschata","Gut-passed, Washed",1,"V. rubra",2023-04-07,2023-02-23,7.99294454731811,"Captive",43
"1962",2.5152741864044,"Cucurbita moschata","Gut-passed, Washed",1,"V. rubra",2023-03-03,2023-02-23,7.99294454731811,"Captive",8
"1963",2.4706386779903,"Cucurbita moschata","Gut-passed, Washed",1,"V. rubra",2023-03-01,2023-02-23,7.99294454731811,"Captive",6
"1964",2.51608226725645,"Cucurbita moschata","Gut-passed, Washed",1,"V. rubra",2023-03-03,2023-02-23,7.99294454731811,"Captive",8
"1965",2.60268968544438,"Cucurbita moschata","Gut-passed, Washed",1,"V. rubra",2023-03-01,2023-02-23,7.99294454731811,"Captive",6
"1966",1.14422279992016,"Solanum lycopersicum","Gut-passed, Washed",1,"V. rubra",2023-03-01,2023-02-23,7.99294454731811,"Captive",6
"1967",1.26976054486394,"Solanum lycopersicum","Gut-passed, Washed",1,"V. rubra",2023-03-01,2023-02-23,7.99294454731811,"Captive",6
"1968",1.27815220250019,"Solanum lycopersicum","Gut-passed, Washed",1,"V. rubra",2023-03-01,2023-02-23,7.99294454731811,"Captive",6
"1969",1.33500106673234,"Solanum lycopersicum","Gut-passed, Washed",1,"V. rubra",2023-03-03,2023-02-23,7.99294454731811,"Captive",8
"1970",2.71403227277976,"Cucumis melo L.","Gut-passed",1,"E. mongoz",2023-03-29,2023-03-15,7.4730690880322,"Captive",14
"1971",2.31253542384721,"Cucumis melo L.","Gut-passed",1,"E. coronatus",2023-03-15,2023-02-01,7.31986492980897,"Captive",42
"1972",1.59736533119983,"Capsicum annuum","Gut-passed",1,"E. coronatus",2023-03-03,2023-02-01,7.31986492980897,"Captive",30
"1973",1.5953389880546,"Capsicum annuum","Gut-passed",1,"E. coronatus",2023-02-15,2023-02-01,7.31986492980897,"Captive",14
"1974",1.48387468945875,"Capsicum annuum","Gut-passed",1,"E. coronatus",2023-02-08,2023-02-01,7.31986492980897,"Captive",7
"1975",1.33762918913861,"Solanum lycopersicum","Gut-passed, Washed",1,"E. mongoz",2023-03-22,2023-03-15,7.27239839257005,"Captive",7
"1976",2.09924416897602,"Malus pumila","Gut-passed, Washed",1,"E. mongoz",2023-03-22,2023-03-15,7.27239839257005,"Captive",7
"1977",1.52822785700856,"Capsicum annuum","Gut-passed, Washed",1,"E. mongoz",2023-03-22,2023-03-15,7.4730690880322,"Captive",7
"1978",1.46787434811231,"Capsicum annuum","Gut-passed, Washed",1,"E. mongoz",2023-03-22,2023-03-15,7.4730690880322,"Captive",7
"1979",0.879626747502564,"Actinidia deliciosa","Gut-passed, Washed",1,"E. mongoz",2023-03-29,2023-03-15,7.4730690880322,"Captive",14
"1980",0.819779831493311,"Actinidia deliciosa","Gut-passed",1,"E. mongoz",2023-03-29,2023-03-15,7.4730690880322,"Captive",14
"1981",0.779324876800998,"Actinidia deliciosa","Gut-passed",1,"E. mongoz",2023-03-29,2023-03-15,7.4730690880322,"Captive",14
"1982",1.54329810992956,"Capsicum annuum","Gut-passed",1,"E. mongoz",2023-03-24,2023-03-15,7.4730690880322,"Captive",9
"1983",1.49514876603197,"Capsicum annuum","Gut-passed",1,"E. mongoz",2023-03-29,2023-03-15,7.4730690880322,"Captive",14
"1984",1.49738840862548,"Capsicum annuum","Gut-passed",1,"E. mongoz",2023-03-24,2023-03-15,7.4730690880322,"Captive",9
"1985",0.717839793150317,"Selenicereus undatus","Gut-passed, Washed",1,"E. coronatus",2023-04-25,2023-04-12,7.31986492980897,"Captive",13
"1986",0.708035793053696,"Selenicereus undatus","Gut-passed, Washed",1,"E. coronatus",2023-05-03,2023-04-12,7.31986492980897,"Captive",21
"1987",0.72270598280149,"Selenicereus undatus","Gut-passed, Washed",1,"E. coronatus",2023-05-10,2023-04-12,7.31986492980897,"Captive",28
"1988",0.837247524533702,"Selenicereus undatus","Gut-passed, Washed",1,"E. coronatus",2023-04-21,2023-04-12,7.31986492980897,"Captive",9
"1989",0.741937344729377,"Selenicereus undatus","Gut-passed, Washed",1,"E. coronatus",2023-04-25,2023-04-12,7.31986492980897,"Captive",13
"1990",0.741937344729377,"Selenicereus undatus","Gut-passed, Washed",1,"E. coronatus",2023-04-25,2023-04-12,7.31986492980897,"Captive",13
"1991",0.708035793053696,"Selenicereus undatus","Gut-passed, Washed",1,"E. coronatus",2023-05-03,2023-04-12,7.31986492980897,"Captive",21
"1992",0.797507195884188,"Selenicereus undatus","Gut-passed, Washed",1,"E. coronatus",2023-04-25,2023-04-12,7.31986492980897,"Captive",13
"1993",0.751416088683921,"Selenicereus undatus","Gut-passed, Washed",1,"E. coronatus",2023-04-25,2023-04-12,7.31986492980897,"Captive",13
"1994",0.688134638736401,"Selenicereus undatus","Gut-passed, Washed",1,"E. coronatus",2023-04-25,2023-04-12,7.31986492980897,"Captive",13
"1995",0.765467842139571,"Selenicereus undatus","Gut-passed, Washed",1,"E. coronatus",2023-05-03,2023-04-12,7.31986492980897,"Captive",21
"1996",0.815364813284194,"Selenicereus undatus","Gut-passed, Washed",1,"E. coronatus",2023-05-03,2023-04-12,7.31986492980897,"Captive",21
"1997",0.741937344729377,"Selenicereus undatus","Gut-passed",1,"E. coronatus",2023-04-25,2023-04-12,7.31986492980897,"Captive",13
"1998",1.31640823365572,"Solanum lycopersicum","Gut-passed",1,"C. medius",2023-03-29,2023-03-22,5.6021188208797,"Captive",7
"1999",1.37371557891303,"Capsicum annuum","Gut-passed",1,"C. medius",2023-03-29,2023-03-22,5.55682806169954,"Captive",7
"2000",1.43746264769429,"Capsicum annuum","Gut-passed",1,"C. medius",2023-03-29,2023-03-22,5.46806014113513,"Captive",7
"2001",1.43508452528932,"Solanum lycopersicum","Gut-passed, Washed",1,"C. medius",2023-03-29,2023-03-22,5.46806014113513,"Captive",7
"2002",1.33762918913861,"Solanum lycopersicum","Gut-passed, Washed",1,"C. medius",2023-03-29,2023-03-22,5.46806014113513,"Captive",7
"2003",1.56024766824333,"Solanum lycopersicum","Gut-passed",1,"C. medius",2023-03-29,2023-03-22,5.54517744447956,"Captive",7
"2004",2.08691355651854,"Malus pumila","Gut-passed",1,"C. medius",2023-03-31,2023-03-22,5.6021188208797,"Captive",9
"2005",0.770108221696074,"Actinidia deliciosa","Gut-passed, Washed",1,"M. murinus",2023-03-29,2023-03-15,4.33073334028633,"Captive",14
"2006",0.76080582903376,"Actinidia deliciosa","Gut-passed, Washed",1,"M. murinus",2023-03-29,2023-03-15,4.33073334028633,"Captive",14
"2007",0.72270598280149,"Actinidia deliciosa","Gut-passed, Washed",1,"M. murinus",2023-03-24,2023-03-15,4.33073334028633,"Captive",9
"2008",1.44456326924387,"Capsicum annuum","Gut-passed, Washed",1,"M. murinus",2023-03-24,2023-03-15,4.33073334028633,"Captive",9
"2009",1.58923520511658,"Capsicum annuum","Gut-passed",1,"E. mongoz",2023-03-24,2023-03-15,NA,"Captive",9
"2010",1.46787434811231,"Capsicum annuum","Gut-passed, Washed",1,"E. mongoz",2023-03-22,2023-03-15,NA,"Captive",7
"2011",1.50629715351459,"Capsicum annuum","Gut-passed, Washed",1,"E. mongoz",2023-03-22,2023-03-15,NA,"Captive",7
"2012",1.47247205736094,"Capsicum annuum","Gut-passed, Washed",1,"E. mongoz",2023-03-22,2023-03-15,NA,"Captive",7
"2013",1.46325540225602,"Capsicum annuum","Gut-passed, Washed",1,"E. mongoz",2023-03-22,2023-03-15,NA,"Captive",7
"2014",1.55392520250384,"Capsicum annuum","Gut-passed",1,"E. mongoz",2023-03-24,2023-03-15,NA,"Captive",9
"2015",1.51951320490611,"Capsicum annuum","Gut-passed",1,"E. mongoz",2023-03-29,2023-03-15,NA,"Captive",14
"2016",1.43983512804792,"Capsicum annuum","Gut-passed",1,"E. mongoz",2023-03-24,2023-03-15,NA,"Captive",9
"2017",2.50552593699074,"Cucurbita moschata","Gut-passed",1,"V. rubra",2023-03-15,2023-02-23,8.17188200612782,"Captive",20
"2018",2.61153930072137,"Cucurbita moschata","Gut-passed",1,"V. rubra",2023-03-22,2023-02-23,8.17188200612782,"Captive",27
"2019",1.37118072330984,"Solanum lycopersicum","Gut-passed",1,"V. rubra",2023-03-01,2023-02-23,8.17188200612782,"Captive",6
"2020",1.25846098961001,"Solanum lycopersicum","Gut-passed",1,"V. rubra",2023-03-01,2023-02-23,8.17188200612782,"Captive",6
"2021",1.41827740697294,"Solanum lycopersicum","Gut-passed",1,"V. rubra",2023-03-01,2023-02-23,8.17188200612782,"Captive",6
"2022",1.19088756477728,"Solanum lycopersicum","Gut-passed",1,"V. rubra",2023-03-01,2023-02-23,8.17188200612782,"Captive",6
"2023",1.32175583998232,"Solanum lycopersicum","Gut-passed",1,"V. rubra",2023-03-01,2023-02-23,8.17188200612782,"Captive",6
"2024",1.30833281965018,"Solanum lycopersicum","Gut-passed",1,"V. rubra",2023-03-01,2023-02-23,8.17188200612782,"Captive",6
"2025",1.21194097397511,"Solanum lycopersicum","Gut-passed",1,"V. rubra",2023-03-01,2023-02-23,8.17188200612782,"Captive",6
"2026",1.34025042261848,"Solanum lycopersicum","Gut-passed",1,"V. rubra",2023-03-01,2023-02-23,8.17188200612782,"Captive",6
"2027",1.20896034583698,"Solanum lycopersicum","Gut-passed",1,"V. rubra",2023-03-01,2023-02-23,8.17188200612782,"Captive",6
"2028",1.35066718347674,"Solanum lycopersicum","Gut-passed",1,"V. rubra",2023-03-01,2023-02-23,8.17188200612782,"Captive",6
"2029",1.45861502269952,"Solanum lycopersicum","Gut-passed",1,"V. rubra",2023-03-01,2023-02-23,8.17188200612782,"Captive",6
"2030",1.32707500145992,"Solanum lycopersicum","Gut-passed",1,"V. rubra",2023-03-01,2023-02-23,8.17188200612782,"Captive",6
"2031",1.22082992139236,"Solanum lycopersicum","Gut-passed",1,"V. rubra",2023-03-01,2023-02-23,8.17188200612782,"Captive",6
"2032",1.38629436111989,"Solanum lycopersicum","Gut-passed",1,"V. rubra",2023-03-01,2023-02-23,8.17188200612782,"Captive",6
"2033",1.29198368164865,"Solanum lycopersicum","Gut-passed",1,"V. rubra",2023-03-01,2023-02-23,8.17188200612782,"Captive",6
"2034",1.30019166206648,"Solanum lycopersicum","Gut-passed",1,"V. rubra",2023-03-01,2023-02-23,8.17188200612782,"Captive",6
"2035",1.35325450704169,"Solanum lycopersicum","Gut-passed",1,"V. rubra",2023-03-03,2023-02-23,8.17188200612782,"Captive",8
"2036",1.32707500145992,"Solanum lycopersicum","Gut-passed",1,"V. rubra",2023-03-01,2023-02-23,8.17188200612782,"Captive",6
"2037",1.1999647829284,"Solanum lycopersicum","Gut-passed",1,"V. rubra",2023-03-01,2023-02-23,8.17188200612782,"Captive",6
"2038",1.25846098961001,"Solanum lycopersicum","Gut-passed",1,"V. rubra",2023-03-01,2023-02-23,7.99294454731811,"Captive",6
"2039",2.65183252110398,"Solanum lycopersicum","Gut-passed",1,"E. coronatus",2023-03-01,2023-02-23,7.49554194388426,"Captive",6
"2040",1.46325540225602,"Solanum lycopersicum","Gut-passed",1,"E. coronatus",2023-03-01,2023-02-23,7.49554194388426,"Captive",6
"2041",1.23837423104327,"Solanum lycopersicum","Gut-passed",1,"E. coronatus",2023-03-01,2023-02-23,7.49554194388426,"Captive",6
"2042",1.33500106673234,"Solanum lycopersicum","Gut-passed",1,"E. coronatus",2023-03-01,2023-02-23,7.49554194388426,"Captive",6
"2043",1.21491274436427,"Solanum lycopersicum","Gut-passed",1,"E. coronatus",2023-03-01,2023-02-23,7.49554194388426,"Captive",6
"2044",1.35325450704169,"Solanum lycopersicum","Gut-passed",1,"E. coronatus",2023-03-01,2023-02-23,7.49554194388426,"Captive",6
"2045",1.42791603581071,"Solanum lycopersicum","Gut-passed",1,"E. coronatus",2023-03-01,2023-02-23,7.49554194388426,"Captive",6
"2046",0.867100487683383,"Oxycoccus macrocarpus","Gut-passed",1,"M. murinus",2023-03-29,2023-03-15,4.54329478227,"Captive",14
"2047",1.39624469197306,"Capsicum annuum","Gut-passed",1,"M. murinus",2023-03-22,2023-03-15,4.54329478227,"Captive",7
"2048",1.55180879959746,"Capsicum annuum","Gut-passed",1,"M. murinus",2023-03-22,2023-03-15,4.33073334028633,"Captive",7
"2049",1.50407739677627,"Capsicum annuum","Gut-passed",1,"M. murinus",2023-03-17,2023-03-15,4.33073334028633,"Captive",2
"2050",0.641853886172395,"Oxycoccus macrocarpus","Gut-passed",1,"M. murinus",2023-03-31,2023-03-15,4.33073334028633,"Captive",16
"2051",0.741937344729377,"Oxycoccus macrocarpus","Gut-passed, Washed",1,"M. murinus",2023-03-24,2023-03-15,4.29045944114839,"Captive",9
"2052",0.802001585472027,"Oxycoccus macrocarpus","Gut-passed, Washed",1,"M. murinus",2023-03-29,2023-03-15,4.29045944114839,"Captive",14
"2053",0.940007258491471,"Oxycoccus macrocarpus","Gut-passed, Washed",1,"M. murinus",2023-03-29,2023-03-15,4.29045944114839,"Captive",14
"2054",0.879626747502564,"Actinidia deliciosa","Gut-passed, Washed",1,"M. murinus",2023-03-24,2023-03-15,4.29045944114839,"Captive",9
"2055",0.883767540168595,"Actinidia deliciosa","Gut-passed, Washed",1,"M. murinus",2023-03-29,2023-03-15,4.29045944114839,"Captive",14
"2056",0.908258560176891,"Actinidia deliciosa","Gut-passed, Washed",1,"M. murinus",2023-03-29,2023-03-15,4.29045944114839,"Captive",14
"2057",0.797507195884188,"Actinidia deliciosa","Gut-passed, Washed",1,"M. murinus",2023-03-24,2023-03-15,4.29045944114839,"Captive",9
"2058",0.883767540168595,"Actinidia deliciosa","Gut-passed, Washed",1,"M. murinus",2023-03-24,2023-03-15,4.29045944114839,"Captive",9
"2059",0.783901543828409,"Actinidia deliciosa","Gut-passed, Washed",1,"M. murinus",2023-03-24,2023-03-15,4.29045944114839,"Captive",9
"2060",0.792992515529661,"Actinidia deliciosa","Gut-passed, Washed",1,"M. murinus",2023-03-29,2023-03-15,4.29045944114839,"Captive",14
"2061",0.815364813284194,"Actinidia deliciosa","Gut-passed, Washed",1,"M. murinus",2023-03-29,2023-03-15,4.4188406077966,"Captive",14
"2062",1.44456326924387,"Capsicum annuum","Gut-passed",1,"M. murinus",2023-04-07,2023-03-15,4.4188406077966,"Captive",23
"2063",1.37371557891303,"Solanum lycopersicum","Gut-passed",1,"M. murinus",2023-04-05,2023-03-15,4.4188406077966,"Captive",21
"2064",1.34807314829969,"Solanum lycopersicum","Gut-passed",1,"M. murinus",2023-04-05,2023-03-15,4.4188406077966,"Captive",21
"2065",1.34807314829969,"Solanum lycopersicum","Gut-passed",1,"M. murinus",2023-04-25,2023-03-15,4.4188406077966,"Captive",41
"2066",0.832909122935104,"Selenicereus undatus","Gut-passed",1,"M. murinus",2023-04-07,2023-03-15,4.4188406077966,"Captive",23
"2067",0.688134638736401,"Selenicereus undatus","Gut-passed",1,"M. murinus",2023-04-12,2023-03-15,4.4188406077966,"Captive",28
"2068",0.85015092936961,"Selenicereus undatus","Gut-passed",1,"M. murinus",2023-04-12,2023-03-15,4.4188406077966,"Captive",28
"2069",0.841567185678219,"Selenicereus undatus","Gut-passed",1,"M. murinus",2023-04-12,2023-03-15,4.4188406077966,"Captive",28
"2070",0.770108221696074,"Selenicereus undatus","Gut-passed",1,"M. murinus",2023-04-12,2023-03-15,4.4188406077966,"Captive",28
"2071",1.45628673293993,"Capsicum annuum","Gut-passed, Washed",1,"E. mongoz",2023-03-24,2023-03-15,7.27239839257005,"Captive",9
"2072",1.43031124653666,"Capsicum annuum","Gut-passed, Washed",1,"E. mongoz",2023-03-24,2023-03-15,7.27239839257005,"Captive",9
"2073",2.50470927708418,"Cucurbita moschata","Gut-passed, Washed",1,"E. coronatus",2023-03-01,2023-02-23,7.46164039220858,"Captive",6
"2074",2.23857976301813,"Malus pumila","Gut-passed, Washed",1,"E. coronatus",2023-03-01,2023-02-23,7.46164039220858,"Captive",6
"2075",1.2947271675944,"Solanum lycopersicum","Gut-passed, Washed",1,"E. coronatus",2023-03-01,2023-02-23,7.46164039220858,"Captive",6
"2076",1.25561603747777,"Solanum lycopersicum","Gut-passed, Washed",1,"E. coronatus",2023-03-01,2023-02-23,7.46164039220858,"Captive",6
"2077",1.33762918913861,"Solanum lycopersicum","Gut-passed, Washed",1,"E. coronatus",2023-03-01,2023-02-23,7.46164039220858,"Captive",6
"2078",1.30833281965018,"Solanum lycopersicum","Gut-passed, Washed",1,"E. coronatus",2023-03-24,2023-02-23,7.46164039220858,"Captive",29
"2079",1.54329810992956,"Capsicum annuum","Gut-passed",1,"E. coronatus",2023-04-21,2023-04-12,7.46737106691756,"Captive",9
"2080",0.797507195884188,"Selenicereus undatus","Gut-passed, Washed",1,"E. coronatus",2023-05-19,2023-04-12,7.4500795698075,"Captive",37
"2081",0.708035793053696,"Selenicereus undatus","Gut-passed, Washed",1,"E. coronatus",2023-05-03,2023-04-12,7.4500795698075,"Captive",21
"2082",0.845868267577609,"Selenicereus undatus","Gut-passed, Washed",1,"E. coronatus",2023-04-25,2023-04-12,7.4500795698075,"Captive",13
"2083",0.609765571620894,"Selenicereus undatus","Gut-passed, Washed",1,"E. coronatus",2023-06-02,2023-04-12,7.4500795698075,"Captive",51
"2084",0.708035793053696,"Selenicereus undatus","Gut-passed, Washed",1,"E. coronatus",2023-04-25,2023-04-12,7.4500795698075,"Captive",13
"2085",0.688134638736401,"Selenicereus undatus","Gut-passed, Washed",1,"E. coronatus",2023-05-03,2023-04-12,7.4500795698075,"Captive",21
"2086",0.662687973075237,"Selenicereus undatus","Gut-passed, Washed",1,"E. coronatus",2023-04-25,2023-04-12,7.4500795698075,"Captive",13
"2087",0.73716406597672,"Selenicereus undatus","Gut-passed, Washed",1,"E. coronatus",2023-04-21,2023-04-12,7.4500795698075,"Captive",9
"2088",0.667829372575655,"Selenicereus undatus","Gut-passed, Washed",1,"E. coronatus",2023-04-21,2023-04-12,7.4500795698075,"Captive",9
"2089",0.770108221696074,"Selenicereus undatus","Gut-passed, Washed",1,"E. coronatus",2023-05-19,2023-04-12,7.4500795698075,"Captive",37
"2090",0.582215619852664,"Selenicereus undatus","Gut-passed",1,"E. coronatus",2023-05-03,2023-04-12,7.4500795698075,"Captive",21
"2091",0.819779831493311,"Selenicereus undatus","Gut-passed",1,"E. coronatus",2023-04-25,2023-04-12,7.4500795698075,"Captive",13
"2092",0.867100487683383,"Selenicereus undatus","Gut-passed",1,"E. coronatus",2023-05-10,2023-04-12,7.4500795698075,"Captive",28
"2093",0.746687947487975,"Selenicereus undatus","Gut-passed",1,"E. coronatus",2023-04-25,2023-04-12,7.4500795698075,"Captive",13
"2094",0.72270598280149,"Selenicereus undatus","Gut-passed",1,"E. coronatus",2023-04-19,2023-04-12,7.4500795698075,"Captive",7
"2095",0.832909122935104,"Selenicereus undatus","Gut-passed",1,"E. coronatus",2023-04-19,2023-04-12,7.4500795698075,"Captive",7
"2096",0.698134722070984,"Selenicereus undatus","Gut-passed",1,"E. coronatus",2023-05-26,2023-04-12,7.4500795698075,"Captive",44
"2097",0.765467842139571,"Selenicereus undatus","Gut-passed",1,"E. coronatus",2023-04-25,2023-04-12,7.4500795698075,"Captive",13
